"연령별(1)",연령별(2),2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"연령별(1)",연령별(2),사상구,사상구,사상구,삼락동,삼락동,삼락동,모라1동,모라1동,모라1동,모라3동,모라3동,모라3동,덕포1동,덕포1동,덕포1동,덕포2동,덕포2동,덕포2동,괘법동,괘법동,괘법동,감전동,감전동,감전동,주례1동,주례1동,주례1동,주례2동,주례2동,주례2동,주례3동,주례3동,주례3동,학장동,학장동,학장동,엄궁동,엄궁동,엄궁동
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"55세∼59세",55세,4023,1953,2070,126,73,53,495,243,252,198,91,107,226,116,110,222,103,119,453,235,218,263,139,124,365,175,190,359,168,191,247,100,147,556,269,287,513,241,272
"55세∼59세",56세,3821,1799,2022,110,57,53,512,236,276,192,98,94,210,110,100,220,101,119,409,208,201,256,136,120,335,156,179,330,145,185,209,85,124,515,241,274,523,226,297
"55세∼59세",57세,3769,1961,1808,110,63,47,499,252,247,176,102,74,208,117,91,255,128,127,454,229,225,248,147,101,302,145,157,346,181,165,224,112,112,466,247,219,481,238,243
"55세∼59세",58세,4000,1948,2052,153,82,71,537,240,297,208,104,104,214,109,105,277,141,136,449,244,205,286,163,123,311,146,165,363,173,190,236,108,128,498,216,282,468,222,246
"55세∼59세",59세,3894,1951,1943,114,67,47,515,237,278,186,90,96,228,111,117,247,114,133,450,249,201,274,146,128,324,165,159,347,172,175,216,100,116,512,256,256,481,244,237
"60세∼64세",소계,22148,11012,11136,716,403,313,3098,1473,1625,1204,614,590,1131,577,554,1483,744,739,2439,1268,1171,1577,849,728,1760,898,862,1992,954,1038,1332,596,736,2926,1356,1570,2490,1280,1210
"60세∼64세",60세,3810,1920,1890,117,71,46,512,254,258,202,104,98,191,95,96,248,121,127,416,239,177,271,137,134,312,165,147,381,178,203,237,104,133,480,221,259,443,231,212
"60세∼64세",61세,4401,2247,2154,129,71,58,635,318,317,253,135,118,223,120,103,309,158,151,492,254,238,322,185,137,379,206,173,371,177,194,227,103,124,568,247,321,493,273,220
"60세∼64세",62세,4785,2309,2476,158,92,66,714,325,389,242,124,118,266,142,124,335,166,169,539,253,286,318,169,149,368,182,186,437,195,242,279,115,164,591,281,310,538,265,273
"60세∼64세",63세,4708,2290,2418,159,87,72,655,291,364,250,125,125,238,116,122,300,141,159,517,271,246,337,172,165,368,176,192,433,215,218,282,134,148,653,302,351,516,260,256
