year,month,day,hour,value
2021,1,3.0,2200.0,0.0
2021,1,3.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.3
2021,1,4.0,400.0,2.1
2021,1,4.0,500.0,2.3
2021,1,4.0,600.0,2.6
2021,1,4.0,700.0,2.3
2021,1,4.0,800.0,1.6
2021,1,4.0,900.0,4.8
2021,1,4.0,1000.0,5.1
2021,1,4.0,1100.0,5.0
2021,1,4.0,1200.0,3.3
2021,1,4.0,1300.0,1.7
2021,1,4.0,1400.0,0.9
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.2
2021,1,4.0,1700.0,0.1
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,2.4
2021,1,4.0,2000.0,5.0
2021,1,4.0,2100.0,6.1
2021,1,4.0,2200.0,1.8
2021,1,4.0,2300.0,0.9
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,1.2
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.2
2021,1,4.0,300.0,0.3
2021,1,4.0,400.0,0.5
2021,1,4.0,500.0,0.7
2021,1,4.0,600.0,0.3
2021,1,4.0,700.0,3.6
2021,1,4.0,800.0,1.2
2021,1,4.0,900.0,2.1
2021,1,4.0,1000.0,2.0
2021,1,4.0,1100.0,3.1
2021,1,4.0,1200.0,2.9
2021,1,4.0,1300.0,4.1
2021,1,4.0,1400.0,2.9
2021,1,4.0,1500.0,3.6
2021,1,4.0,1600.0,5.1
2021,1,4.0,1700.0,1.7
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.0
2021,1,4.0,1600.0,0.0
2021,1,4.0,1700.0,0.0
2021,1,4.0,1800.0,0.0
2021,1,4.0,1900.0,0.0
2021,1,4.0,2000.0,0.0
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,4.0,0.0,0.0
2021,1,4.0,100.0,0.0
2021,1,4.0,200.0,0.0
2021,1,4.0,300.0,0.0
2021,1,4.0,400.0,0.0
2021,1,4.0,500.0,0.0
2021,1,4.0,600.0,0.0
2021,1,4.0,700.0,0.0
2021,1,4.0,800.0,0.0
2021,1,4.0,900.0,0.0
2021,1,4.0,1000.0,0.0
2021,1,4.0,1100.0,0.0
2021,1,4.0,1200.0,0.0
2021,1,4.0,1300.0,0.0
2021,1,4.0,1400.0,0.0
2021,1,4.0,1500.0,0.3
2021,1,4.0,1600.0,1.6
2021,1,4.0,1700.0,2.9
2021,1,4.0,1800.0,2.5
2021,1,4.0,1900.0,1.6
2021,1,4.0,2000.0,0.2
2021,1,4.0,2100.0,0.0
2021,1,4.0,2200.0,0.0
2021,1,4.0,2300.0,0.0
2021,1,5.0,0.0,0.0
2021,1,5.0,100.0,0.0
2021,1,5.0,200.0,0.0
2021,1,5.0,300.0,0.0
2021,1,5.0,400.0,0.0
2021,1,5.0,500.0,0.0
2021,1,5.0,600.0,0.0
2021,1,5.0,700.0,0.0
2021,1,5.0,800.0,0.0
2021,1,5.0,900.0,0.0
2021,1,5.0,1000.0,0.0
2021,1,5.0,1100.0,0.0
2021,1,5.0,1200.0,0.0
2021,1,5.0,1300.0,0.0
2021,1,5.0,1400.0,0.0
2021,1,5.0,1500.0,0.0
2021,1,5.0,1600.0,0.0
2021,1,5.0,1700.0,0.0
2021,1,5.0,1800.0,0.0
2021,1,5.0,1900.0,0.0
2021,1,5.0,2000.0,0.6
2021,1,5.0,2100.0,0.2
2021,1,5.0,2200.0,0.0
2021,1,5.0,2300.0,0.0
2021,1,5.0,0.0,0.0
2021,1,5.0,100.0,0.0
2021,1,5.0,200.0,0.0
2021,1,5.0,300.0,0.0
2021,1,5.0,400.0,0.0
2021,1,5.0,500.0,0.0
2021,1,5.0,600.0,0.0
2021,1,5.0,700.0,0.0
2021,1,5.0,800.0,0.0
2021,1,5.0,900.0,0.0
2021,1,5.0,1000.0,0.0
2021,1,5.0,1100.0,0.0
2021,1,5.0,1200.0,0.0
2021,1,5.0,1300.0,0.0
2021,1,5.0,1400.0,0.0
2021,1,5.0,1500.0,0.0
2021,1,5.0,1600.0,0.0
2021,1,5.0,1700.0,0.0
2021,1,5.0,1800.0,0.0
2021,1,5.0,1900.0,0.0
2021,1,5.0,2000.0,0.0
2021,1,5.0,2100.0,0.0
2021,1,5.0,2200.0,0.0
2021,1,5.0,2300.0,0.0
2021,1,5.0,0.0,0.0
2021,1,5.0,100.0,0.0
2021,1,5.0,200.0,0.0
2021,1,5.0,300.0,0.0
2021,1,5.0,400.0,0.0
2021,1,5.0,500.0,0.0
2021,1,5.0,600.0,0.0
2021,1,5.0,700.0,0.0
2021,1,5.0,800.0,0.0
2021,1,5.0,900.0,0.0
2021,1,5.0,1000.0,0.0
2021,1,5.0,1100.0,0.0
2021,1,5.0,1200.0,0.0
2021,1,5.0,1300.0,0.0
2021,1,5.0,1400.0,0.0
2021,1,5.0,1500.0,0.0
2021,1,5.0,1600.0,0.0
2021,1,5.0,1700.0,0.0
2021,1,5.0,1800.0,0.0
2021,1,5.0,1900.0,0.0
2021,1,5.0,2000.0,0.0
2021,1,5.0,2100.0,0.0
2021,1,5.0,2200.0,0.0
2021,1,5.0,2300.0,0.0
2021,1,5.0,0.0,0.0
