"연령별(1)",연령별(2),2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023
"연령별(1)",연령별(2),영도구,영도구,영도구,남항동,남항동,남항동,영선1동,영선1동,영선1동,영선2동,영선2동,영선2동,신선동,신선동,신선동,봉래1동,봉래1동,봉래1동,봉래2동,봉래2동,봉래2동,청학1동,청학1동,청학1동,청학2동,청학2동,청학2동,동삼1동,동삼1동,동삼1동,동삼2동,동삼2동,동삼2동,동삼3동,동삼3동,동삼3동
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"60세∼64세",63세,2465,1201,1264,249,131,118,105,45,60,165,79,86,196,89,107,160,86,74,121,58,63,134,63,71,397,187,210,607,304,303,93,49,44,238,110,128
"60세∼64세",64세,2335,1112,1223,248,127,121,94,47,47,172,80,92,165,82,83,143,64,79,150,66,84,109,59,50,357,162,195,581,260,321,75,41,34,241,124,117
"65세∼69세",소계,10920,5181,5739,1143,536,607,413,181,232,757,353,404,830,412,418,708,315,393,642,288,354,574,280,294,1642,775,867,2694,1313,1381,375,176,199,1142,552,590
"65세∼69세",65세,2178,1082,1096,221,116,105,74,35,39,145,65,80,174,96,78,153,75,78,133,66,67,95,45,50,319,159,160,571,270,301,74,37,37,219,118,101
"65세∼69세",66세,2248,1074,1174,220,104,116,96,40,56,155,73,82,188,104,84,136,57,79,138,61,77,122,60,62,349,171,178,546,258,288,76,36,40,222,110,112
"65세∼69세",67세,2149,1029,1120,231,104,127,86,36,50,166,85,81,148,72,76,137,67,70,126,60,66,116,55,61,309,149,160,530,266,264,76,33,43,224,102,122
"65세∼69세",68세,2381,1059,1322,257,114,143,83,36,47,158,73,85,173,73,100,142,59,83,124,49,75,151,72,79,349,155,194,590,272,318,79,34,45,275,122,153
"65세∼69세",69세,1964,937,1027,214,98,116,74,34,40,133,57,76,147,67,80,140,57,83,121,52,69,90,48,42,316,141,175,457,247,210,70,36,34,202,100,102
"70세∼74세",소계,8334,3751,4583,835,380,455,319,145,174,652,276,376,673,285,388,543,240,303,534,234,300,439,188,251,1270,582,688,1867,853,1014,314,155,159,888,413,475
"70세∼74세",70세,1694,765,929,171,79,92,60,27,33,112,43,69,128,58,70,111,42,69,98,48,50,83,31,52,252,115,137,433,205,228,50,24,26,196,93,103
"70세∼74세",71세,1889,877,1012,167,77,90,83,36,47,165,80,85,172,74,98,128,64,64,128,61,67,94,35,59,281,132,149,393,176,217,79,43,36,199,99,100
"70세∼74세",72세,1571,697,874,157,65,92,66,35,31,119,50,69,108,44,64,102,40,62,113,50,63,83,40,43,273,122,151,321,146,175,51,25,26,178,80,98
"70세∼74세",73세,1539,686,853,158,73,85,53,23,30,124,55,69,141,61,80,100,46,54,91,35,56,89,41,48,228,102,126,345,151,194,67,34,33,143,65,78
"70세∼74세",74세,1641,726,915,182,86,96,57,24,33,132,48,84,124,48,76,102,48,54,104,40,64,90,41,49,236,111,125,375,175,200,67,29,38,172,76,96
"75세∼79세",소계,6507,2757,3750,725,288,437,241,107,134,522,209,313,645,260,385,394,174,220,422,176,246,362,137,225,895,420,475,1402,613,789,226,102,124,673,271,402
"75세∼79세",75세,1534,672,862,176,71,105,62,22,40,118,47,71,146,65,81,85,38,47,108,46,62,75,28,47,228,119,109,338,157,181,41,13,28,157,66,91
"75세∼79세",76세,1573,678,895,191,81,110,64,29,35,131,56,75,161,62,99,93,44,49,93,39,54,89,31,58,196,95,101,352,148,204,48,19,29,155,74,81
"75세∼79세",77세,1224,515,709,126,47,79,43,20,23,95,38,57,128,53,75,76,33,43,70,29,41,61,28,33,154,71,83,280,120,160,55,24,31,136,52,84
"75세∼79세",78세,1051,434,617,115,43,72,31,18,13,90,31,59,95,38,57,66,31,35,72,26,46,65,20,45,149,69,80,215,91,124,45,31,14,108,36,72
"75세∼79세",79세,1125,458,667,117,46,71,41,18,23,88,37,51,115,42,73,74,28,46,79,36,43,72,30,42,168,66,102,217,97,120,37,15,22,117,43,74
