부전1동,2.4476798
부전2동,2.2347786
연지동,3.7212684
초읍동,3.7212684
양정1동,2.9626741
양정2동,2.2856312
전포1동,3.3702729
전포2동,3.726734
부암1동,3.870169
부암3동,2.9430513
당감1동,3.131571
당감2동,1.9491243
당감4동,1.8223717
가야1동,2.683007
가야2동,2.7160652
개금1동,2.7077954
개금2동,1.8078187
개금3동,4.1926093
범천1동,2.0709455
범천2동,3.1137497
,57.4785855
