"연령별(1)",연령별(2),2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07,2023.07
"연령별(1)",연령별(2),부산광역시,부산광역시,부산광역시,중구,중구,중구,서구,서구,서구,동구,동구,동구,영도구,영도구,영도구,부산진구,부산진구,부산진구,동래구,동래구,동래구,남구,남구,남구,북구,북구,북구,해운대구,해운대구,해운대구,사하구,사하구,사하구,금정구,금정구,금정구,강서구,강서구,강서구,연제구,연제구,연제구,수영구,수영구,수영구,사상구,사상구,사상구,기장군,기장군,기장군
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"총계",소계,3305052,1611959,1693093,39151,18930,20221,104299,50213,54086,87721,42767,44954,107143,52659,54484,357296,171650,185646,272376,131708,140668,255392,124518,130874,276316,135947,140369,383042,183653,199389,300440,149094,151346,218300,106536,111764,142970,74106,68864,203027,97164,105863,175413,82328,93085,202889,101903,100986,179277,88783,90494
"0세∼4세",소계,77601,39722,37879,328,174,154,1965,1042,923,1891,961,930,1714,848,866,8219,4216,4003,7109,3683,3426,5097,2570,2527,6758,3471,3287,8846,4537,4309,6240,3231,3009,3719,1884,1835,6905,3598,3307,5010,2486,2524,3938,1956,1982,3761,1934,1827,6101,3131,2970
"0세∼4세",0세,13092,6730,6362,71,37,34,316,175,141,391,194,197,299,142,157,1548,802,746,1099,584,515,814,422,392,1241,645,596,1457,731,726,1108,572,536,622,305,317,1090,563,527,829,423,406,681,352,329,624,317,307,902,466,436
"0세∼4세",1세,14568,7428,7140,61,36,25,362,190,172,411,199,212,323,159,164,1633,858,775,1326,686,640,905,454,451,1330,676,654,1556,812,744,1150,588,562,660,328,332,1297,647,650,957,479,478,742,369,373,704,384,320,1151,563,588
"0세∼4세",2세,15192,7847,7345,60,28,32,399,223,176,378,200,178,322,163,159,1597,812,785,1365,705,660,975,482,493,1327,691,636,1705,869,836,1278,681,597,763,392,371,1309,740,569,972,471,501,815,389,426,737,377,360,1190,624,566
"0세∼4세",3세,16555,8531,8024,73,38,35,407,203,204,335,166,169,351,186,165,1678,856,822,1563,835,728,1125,569,556,1411,700,711,1958,1026,932,1270,671,599,812,422,390,1528,806,722,1058,523,535,816,411,405,834,415,419,1336,704,632
"0세∼4세",4세,18194,9186,9008,63,35,28,481,251,230,376,202,174,419,198,221,1763,888,875,1756,873,883,1278,643,635,1449,759,690,2170,1099,1071,1434,719,715,862,437,425,1681,842,839,1194,590,604,884,435,449,862,441,421,1522,774,748
