"연령별(1)",연령별(2),2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09,2022.09
"연령별(1)",연령별(2),부산광역시,부산광역시,부산광역시,중구,중구,중구,서구,서구,서구,동구,동구,동구,영도구,영도구,영도구,부산진구,부산진구,부산진구,동래구,동래구,동래구,남구,남구,남구,북구,북구,북구,해운대구,해운대구,해운대구,사하구,사하구,사하구,금정구,금정구,금정구,강서구,강서구,강서구,연제구,연제구,연제구,수영구,수영구,수영구,사상구,사상구,사상구,기장군,기장군,기장군
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"총계",소계,3323826,1623784,1700042,40117,19503,20614,105380,50917,54463,87103,42590,44513,108699,53519,55180,351125,168896,182229,274136,132849,141287,257934,125901,132033,279964,137948,142016,388393,186392,202001,303143,150648,152495,222783,108883,113900,143727,74511,69216,204869,98338,106531,174275,82009,92266,203957,102656,101301,178221,88224,89997
"0세∼4세",소계,82601,42338,40263,386,214,172,2024,1041,983,1731,908,823,1786,890,896,7956,4079,3877,7585,3877,3708,5471,2817,2654,7214,3682,3532,9568,4902,4666,6780,3459,3321,4101,2099,2002,7780,4069,3711,5446,2753,2693,4016,1996,2020,4077,2156,1921,6680,3396,3284
"0세∼4세",0세,13606,6939,6667,81,46,35,328,180,148,373,173,200,291,144,147,1402,709,693,1251,628,623,795,410,385,1255,654,601,1461,769,692,1148,569,579,638,316,322,1263,623,640,912,474,438,697,356,341,649,355,294,1062,533,529
"0세∼4세",1세,14938,7671,7267,64,29,35,388,213,175,356,197,159,305,152,153,1491,743,748,1358,694,664,952,477,475,1339,690,649,1665,841,824,1266,672,594,733,385,348,1314,738,576,1008,478,530,798,365,433,719,380,339,1182,617,565
"0세∼4세",2세,16243,8405,7838,74,38,36,392,186,206,316,164,152,347,178,169,1537,802,735,1506,810,696,1069,543,526,1423,700,723,1932,998,934,1272,653,619,817,426,391,1558,850,708,1067,547,520,773,412,361,828,416,412,1332,682,650
"0세∼4세",3세,17733,8986,8747,78,42,36,455,237,218,341,174,167,381,181,200,1613,795,818,1686,847,839,1225,622,603,1477,779,698,2109,1072,1037,1395,706,689,882,440,442,1661,854,807,1243,609,634,854,417,437,860,446,414,1473,765,708
"0세∼4세",4세,20081,10337,9744,89,59,30,461,225,236,345,200,145,462,235,227,1913,1030,883,1784,898,886,1430,765,665,1720,859,861,2401,1222,1179,1699,859,840,1031,532,499,1984,1004,980,1216,645,571,894,446,448,1021,559,462,1631,799,832
