"연령별(1)",연령별(2),2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07,2022.07
"연령별(1)",연령별(2),부산광역시,부산광역시,부산광역시,중구,중구,중구,서구,서구,서구,동구,동구,동구,영도구,영도구,영도구,부산진구,부산진구,부산진구,동래구,동래구,동래구,남구,남구,남구,북구,북구,북구,해운대구,해운대구,해운대구,사하구,사하구,사하구,금정구,금정구,금정구,강서구,강서구,강서구,연제구,연제구,연제구,수영구,수영구,수영구,사상구,사상구,사상구,기장군,기장군,기장군
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"총계",소계,3334595,1629643,1704952,40342,19633,20709,104755,50588,54167,87851,42888,44963,109327,53854,55473,351436,169171,182265,274769,133237,141532,259135,126545,132590,280268,138159,142109,390782,187632,203150,304583,151431,153152,223713,109328,114385,144071,74610,69461,205895,98940,106955,174709,82270,92439,205287,103386,101901,177672,87971,89701
"0세∼4세",소계,83584,42859,40725,384,213,171,1970,1009,961,1740,922,818,1792,901,891,8024,4109,3915,7672,3941,3731,5618,2900,2718,7223,3689,3534,9666,4966,4700,6867,3531,3336,4158,2120,2038,7953,4150,3803,5550,2798,2752,4030,1992,2038,4209,2220,1989,6728,3398,3330
"0세∼4세",0세,13745,7023,6722,73,43,30,319,170,149,365,180,185,294,148,146,1443,729,714,1272,655,617,827,418,409,1242,641,601,1476,786,690,1127,586,541,620,307,313,1303,643,660,954,482,472,678,328,350,678,381,297,1074,526,548
"0세∼4세",1세,14943,7739,7204,71,31,40,371,203,168,350,193,157,296,155,141,1445,729,716,1364,711,653,958,480,478,1340,697,643,1677,856,821,1281,675,606,760,393,367,1323,742,581,1007,492,515,793,384,409,731,383,348,1176,615,561
"0세∼4세",2세,16359,8394,7965,75,38,37,374,183,191,321,160,161,344,176,168,1536,793,743,1502,794,708,1086,551,535,1430,705,725,1958,1012,946,1280,655,625,830,431,399,1570,838,732,1082,546,536,791,407,384,848,420,428,1332,685,647
"0세∼4세",3세,18066,9162,8904,75,43,32,462,236,226,349,190,159,396,188,208,1670,821,849,1707,857,850,1267,639,628,1450,759,691,2110,1074,1036,1445,730,715,883,449,434,1758,896,862,1237,619,618,846,422,424,896,471,425,1515,768,747
"0세∼4세",4세,20471,10541,9930,90,58,32,444,217,227,355,199,156,462,234,228,1930,1037,893,1827,924,903,1480,812,668,1761,887,874,2445,1238,1207,1734,885,849,1065,540,525,1999,1031,968,1270,659,611,922,451,471,1056,565,491,1631,804,827
"5세∼9세",소계,128376,65865,62511,672,349,323,3174,1699,1475,2154,1120,1034,2882,1475,1407,11161,5642,5519,12185,6256,5929,10011,5115,4896,10332,5340,4992,16085,8325,7760,10731,5523,5208,7144,3667,3477,11252,5750,5502,7937,4017,3920,5465,2849,2616,6373,3224,3149,10818,5514,5304
"5세∼9세",5세,22842,11672,11170,123,69,54,572,292,280,432,227,205,492,238,254,2009,1024,985,2155,1053,1102,1677,835,842,1892,987,905,2697,1401,1296,1864,981,883,1244,629,615,2183,1115,1068,1386,692,694,1014,521,493,1130,590,540,1972,1018,954
"5세∼9세",6세,25674,13162,12512,111,54,57,622,339,283,444,231,213,563,292,271,2300,1159,1141,2396,1256,1140,1978,997,981,2114,1085,1029,3139,1614,1525,2129,1098,1031,1360,700,660,2361,1212,1149,1662,887,775,1112,578,534,1251,634,617,2132,1026,1106
"5세∼9세",7세,26645,13669,12976,147,85,62,687,368,319,435,219,216,589,309,280,2290,1152,1138,2557,1292,1265,2083,1090,993,2125,1099,1026,3359,1726,1633,2183,1105,1078,1506,771,735,2383,1225,1158,1595,813,782,1130,577,553,1309,660,649,2267,1178,1089
"5세∼9세",8세,26117,13435,12682,142,69,73,655,345,310,414,207,207,607,310,297,2229,1137,1092,2511,1319,1192,2096,1071,1025,2106,1097,1009,3302,1691,1611,2173,1155,1018,1483,781,702,2227,1114,1113,1656,829,827,1044,553,491,1266,617,649,2206,1140,1066
