"연령별(1)",연령별(2),2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04,2021.04
"연령별(1)",연령별(2),부산광역시,부산광역시,부산광역시,중구,중구,중구,서구,서구,서구,동구,동구,동구,영도구,영도구,영도구,부산진구,부산진구,부산진구,동래구,동래구,동래구,남구,남구,남구,북구,북구,북구,해운대구,해운대구,해운대구,사하구,사하구,사하구,금정구,금정구,금정구,강서구,강서구,강서구,연제구,연제구,연제구,수영구,수영구,수영구,사상구,사상구,사상구,기장군,기장군,기장군
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"총계",소계,3369704,1650252,1719452,41311,20122,21189,106545,51621,54924,88159,43185,44974,111387,54958,56429,357193,172498,184695,268996,130880,138116,265194,129786,135408,282073,139491,142582,399821,192392,207429,308684,153718,154966,230204,112515,117689,139652,72239,67413,206979,99693,107286,176276,83320,92956,210943,106530,104413,176287,87304,88983
"0세∼4세",소계,93404,47901,45503,494,271,223,2210,1135,1075,1844,998,846,1919,954,965,9037,4636,4401,7581,3864,3717,6709,3432,3277,7768,3998,3770,10903,5579,5324,7749,3978,3771,4953,2536,2417,8971,4670,4301,6014,3062,2952,4545,2285,2260,4958,2568,2390,7749,3935,3814
"0세∼4세",0세,14182,7354,6828,74,32,42,334,186,148,330,189,141,261,145,116,1464,756,708,1170,620,550,950,486,464,1145,587,558,1601,803,798,1206,614,592,751,386,365,1279,694,585,948,493,455,771,382,389,743,388,355,1155,593,562
"0세∼4세",1세,16541,8460,8081,77,40,37,376,184,192,333,161,172,334,155,179,1614,807,807,1372,705,667,1169,600,569,1405,712,693,1970,1022,948,1284,671,613,881,459,422,1569,836,733,1093,546,547,821,427,394,900,449,451,1343,686,657
"0세∼4세",2세,18513,9375,9138,94,53,41,477,241,236,363,203,160,385,200,185,1810,917,893,1473,734,739,1302,673,629,1516,777,739,2165,1098,1067,1547,754,793,934,467,467,1811,905,906,1244,640,604,897,439,458,962,509,453,1533,765,768
"0세∼4세",3세,20841,10839,10002,126,73,53,467,237,230,378,212,166,447,211,236,1975,1050,925,1648,849,799,1554,817,737,1752,920,832,2400,1242,1158,1807,962,845,1147,600,547,2051,1067,984,1268,650,618,980,496,484,1140,602,538,1701,851,850
"0세∼4세",4세,23327,11873,11454,123,73,50,556,287,269,440,233,207,492,243,249,2174,1106,1068,1918,956,962,1734,856,878,1950,1002,948,2767,1414,1353,1905,977,928,1240,624,616,2261,1168,1093,1461,733,728,1076,541,535,1213,620,593,2017,1040,977
