"연령별(1)",연령별(2),2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02,2023.02
"연령별(1)",연령별(2),부산광역시,부산광역시,부산광역시,중구,중구,중구,서구,서구,서구,동구,동구,동구,영도구,영도구,영도구,부산진구,부산진구,부산진구,동래구,동래구,동래구,남구,남구,남구,북구,북구,북구,해운대구,해운대구,해운대구,사하구,사하구,사하구,금정구,금정구,금정구,강서구,강서구,강서구,연제구,연제구,연제구,수영구,수영구,수영구,사상구,사상구,사상구,기장군,기장군,기장군
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"총계",소계,3315516,1618202,1697314,39711,19233,20478,104952,50638,54314,85988,41973,44015,107783,53039,54744,357345,171699,185646,273351,132289,141062,256371,125108,131263,278059,136825,141234,385516,184883,200633,302091,150071,152020,220223,107568,112655,142886,74098,68788,203048,97313,105735,175179,82253,92926,203685,102418,101267,179328,88794,90534
"0세∼4세",소계,80253,41110,39143,355,195,160,2008,1055,953,1663,851,812,1718,858,860,8481,4358,4123,7357,3784,3573,5235,2660,2575,7001,3579,3422,9183,4683,4500,6520,3361,3159,3877,1967,1910,7272,3799,3473,5130,2580,2550,4074,2025,2049,3931,2065,1866,6448,3290,3158
"0세∼4세",0세,13545,6947,6598,78,43,35,355,197,158,330,160,170,295,141,154,1576,806,770,1190,614,576,791,405,386,1300,666,634,1454,732,722,1123,566,557,623,309,314,1194,612,582,858,451,407,753,392,361,656,358,298,969,495,474
"0세∼4세",1세,14981,7680,7301,70,40,30,370,206,164,388,209,179,304,152,152,1646,833,813,1389,722,667,930,453,477,1366,706,660,1610,825,785,1233,647,586,711,370,341,1314,697,617,937,456,481,769,359,410,741,390,351,1203,615,588
"0세∼4세",2세,15327,7936,7391,68,33,35,369,200,169,308,159,149,308,159,149,1620,857,763,1385,737,648,1003,495,508,1293,645,648,1789,904,885,1316,697,619,752,379,373,1344,737,607,988,508,480,750,376,374,763,381,382,1271,669,602
"0세∼4세",3세,17210,8796,8414,58,31,27,437,213,224,303,145,158,384,180,204,1720,856,864,1630,829,801,1189,609,580,1439,736,703,2037,1065,972,1306,678,628,857,447,410,1591,849,742,1126,560,566,857,440,417,851,430,421,1425,728,697
"0세∼4세",4세,19190,9751,9439,81,48,33,477,239,238,334,178,156,427,226,201,1919,1006,913,1763,882,881,1322,698,624,1603,826,777,2293,1157,1136,1542,773,769,934,462,472,1829,904,925,1221,605,616,945,458,487,920,506,414,1580,783,797
"5세∼9세",소계,124159,63772,60387,628,339,289,3150,1670,1480,2075,1077,998,2750,1395,1355,11175,5700,5475,11879,6072,5807,9640,4963,4677,10031,5173,4858,15449,7966,7483,10214,5312,4902,6769,3489,3280,11040,5641,5399,7573,3841,3732,5339,2746,2593,6012,3067,2945,10435,5321,5114
"5세∼9세",5세,21335,11048,10287,103,60,43,521,262,259,367,205,162,466,229,237,1977,1062,915,1996,989,1007,1584,825,759,1781,938,843,2546,1310,1236,1806,960,846,1103,579,524,2030,1052,978,1244,631,613,944,477,467,1094,568,526,1773,901,872
"5세∼9세",6세,24081,12233,11848,115,69,46,644,333,311,426,216,210,521,257,264,2268,1142,1126,2293,1160,1133,1795,891,904,1951,987,964,2886,1478,1408,1918,969,949,1267,644,623,2232,1147,1085,1514,797,717,1072,524,548,1116,575,541,2063,1044,1019
"5세∼9세",7세,26595,13693,12902,122,63,59,659,355,304,435,225,210,584,306,278,2378,1199,1179,2532,1305,1227,2077,1067,1010,2146,1131,1015,3328,1728,1600,2222,1151,1071,1451,745,706,2404,1219,1185,1636,861,775,1147,598,549,1300,641,659,2174,1099,1075
"5세∼9세",8세,26253,13573,12680,134,72,62,648,344,304,413,218,195,571,296,275,2354,1204,1150,2615,1351,1264,2079,1108,971,2074,1061,1013,3339,1701,1638,2145,1136,1009,1460,760,700,2223,1150,1073,1618,803,815,1122,576,546,1223,628,595,2235,1165,1070
"5세∼9세",9세,25895,13225,12670,154,75,79,678,376,302,434,213,221,608,307,301,2198,1093,1105,2443,1267,1176,2105,1072,1033,2079,1056,1023,3350,1749,1601,2123,1096,1027,1488,761,727,2151,1073,1078,1561,749,812,1054,571,483,1279,655,624,2190,1112,1078
"10세∼14세",소계,134241,68959,65282,793,409,384,3469,1775,1694,2182,1130,1052,3322,1716,1606,11831,5961,5870,13193,6859,6334,11037,5625,5412,10701,5525,5176,18048,9345,8703,11949,6130,5819,7850,4048,3802,8936,4588,4348,8014,4077,3937,5678,2972,2706,6834,3469,3365,10404,5330,5074
