"연령별(1)",연령별(2),2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01,2021.01
"연령별(1)",연령별(2),부산광역시,부산광역시,부산광역시,중구,중구,중구,서구,서구,서구,동구,동구,동구,영도구,영도구,영도구,부산진구,부산진구,부산진구,동래구,동래구,동래구,남구,남구,남구,북구,북구,북구,해운대구,해운대구,해운대구,사하구,사하구,사하구,금정구,금정구,금정구,강서구,강서구,강서구,연제구,연제구,연제구,수영구,수영구,수영구,사상구,사상구,사상구,기장군,기장군,기장군
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"총계",소계,3389388,1659527,1729861,41549,20269,21280,107978,52295,55683,88763,43462,45301,113048,55697,57351,359978,173861,186117,270695,131698,138997,267351,130792,136559,283452,140245,143207,401710,193341,208369,311052,154893,156159,231959,113238,118721,138610,71620,66990,208900,100563,108337,176742,83514,93228,212173,107191,104982,175428,86848,88580
"0세∼4세",소계,96190,49265,46925,522,283,239,2275,1157,1118,1829,976,853,2011,992,1019,9251,4743,4508,7820,3992,3828,6937,3545,3392,8008,4125,3883,11164,5742,5422,8041,4133,3908,5062,2595,2467,9246,4781,4465,6338,3242,3096,4582,2302,2280,5145,2661,2484,7959,3996,3963
"0세∼4세",0세,14305,7398,6907,75,38,37,334,177,157,307,168,139,276,145,131,1445,741,704,1165,618,547,955,494,461,1212,608,604,1625,832,793,1225,636,589,733,364,369,1308,696,612,958,498,460,758,392,366,750,386,364,1179,605,574
"0세∼4세",1세,17113,8746,8367,85,45,40,402,200,202,340,161,179,351,165,186,1664,839,825,1440,728,712,1196,603,593,1419,746,673,1998,1042,956,1372,720,652,932,481,451,1630,861,769,1186,596,590,824,413,411,918,454,464,1356,692,664
"0세∼4세",2세,19108,9752,9356,107,61,46,465,234,231,362,210,152,395,203,192,1873,966,907,1503,766,737,1362,725,637,1556,798,758,2230,1135,1095,1594,791,803,968,489,479,1883,938,945,1268,653,615,936,465,471,1060,567,493,1546,751,795
"0세∼4세",3세,21366,11046,10320,127,68,59,497,246,251,388,213,175,457,217,240,2010,1047,963,1733,857,876,1600,824,776,1823,962,861,2472,1286,1186,1821,968,853,1147,600,547,2082,1080,1002,1320,682,638,950,474,476,1143,602,541,1796,920,876
"0세∼4세",4세,24298,12323,11975,128,71,57,577,300,277,432,224,208,532,262,270,2259,1150,1109,1979,1023,956,1824,899,925,1998,1011,987,2839,1447,1392,2029,1018,1011,1282,661,621,2343,1206,1137,1606,813,793,1114,558,556,1274,652,622,2082,1028,1054
"5세∼9세",소계,134626,69142,65484,780,403,377,3282,1740,1542,2210,1148,1062,3072,1571,1501,11964,5985,5979,11733,6126,5607,10952,5595,5357,10813,5603,5210,17182,8930,8252,11700,6003,5697,7872,4030,3842,10843,5542,5301,8261,4167,4094,5696,2989,2707,7104,3574,3530,11162,5736,5426
"5세∼9세",5세,26450,13651,12799,152,80,72,631,351,280,454,245,209,579,296,283,2373,1177,1196,2241,1181,1060,2069,1074,995,2206,1147,1059,3255,1673,1582,2286,1197,1089,1510,778,732,2332,1174,1158,1648,873,775,1173,621,552,1401,694,707,2140,1090,1050
"5세∼9세",6세,26265,13534,12731,147,79,68,643,333,310,404,214,190,560,291,269,2393,1241,1152,2287,1193,1094,2106,1093,1013,2083,1059,1024,3273,1692,1581,2210,1146,1064,1504,771,733,2262,1149,1113,1669,836,833,1141,583,558,1293,666,627,2290,1188,1102
"5세∼9세",7세,25815,13271,12544,157,74,83,614,345,269,450,224,226,612,306,306,2211,1100,1111,2199,1145,1054,2155,1107,1048,2100,1081,1019,3378,1796,1582,2146,1106,1040,1538,789,749,2103,1093,1010,1571,735,836,1019,557,462,1382,684,698,2180,1129,1051
"5세∼9세",8세,28653,14719,13934,159,81,78,687,338,349,441,235,206,666,361,305,2546,1275,1271,2593,1352,1241,2313,1156,1157,2266,1195,1071,3736,1955,1781,2593,1305,1288,1665,863,802,2173,1145,1028,1695,845,850,1205,625,580,1571,790,781,2344,1198,1146
"5세∼9세",9세,27443,13967,13476,165,89,76,707,373,334,461,230,231,655,317,338,2441,1192,1249,2413,1255,1158,2309,1165,1144,2158,1121,1037,3540,1814,1726,2465,1249,1216,1655,829,826,1973,981,992,1678,878,800,1158,603,555,1457,740,717,2208,1131,1077
