"연령별(1)",연령별(2),2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08,2022.08
"연령별(1)",연령별(2),부산광역시,부산광역시,부산광역시,중구,중구,중구,서구,서구,서구,동구,동구,동구,영도구,영도구,영도구,부산진구,부산진구,부산진구,동래구,동래구,동래구,남구,남구,남구,북구,북구,북구,해운대구,해운대구,해운대구,사하구,사하구,사하구,금정구,금정구,금정구,강서구,강서구,강서구,연제구,연제구,연제구,수영구,수영구,수영구,사상구,사상구,사상구,기장군,기장군,기장군
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"총계",소계,3331444,1627821,1703623,40297,19602,20695,105386,50904,54482,87701,42811,44890,109131,53773,55358,351682,169220,182462,274638,133118,141520,258660,126282,132378,280116,138068,142048,389841,187116,202725,304029,151136,152893,223430,109221,114209,143925,74559,69366,205515,98721,106794,174596,82182,92414,204769,103106,101663,177728,88002,89726
"0세∼4세",소계,83108,42610,40498,380,211,169,2018,1029,989,1727,910,817,1797,901,896,7990,4094,3896,7643,3908,3735,5541,2857,2684,7238,3697,3541,9630,4953,4677,6794,3484,3310,4130,2114,2016,7868,4112,3756,5515,2778,2737,4002,1980,2022,4151,2198,1953,6684,3384,3300
"0세∼4세",0세,13658,6955,6703,73,42,31,330,177,153,359,172,187,297,145,152,1422,703,719,1257,639,618,814,411,403,1255,655,600,1469,777,692,1121,570,551,623,309,314,1287,628,659,935,483,452,668,334,334,668,376,292,1080,534,546
"0세∼4세",1세,15036,7769,7267,69,31,38,381,209,172,369,199,170,298,155,143,1477,750,727,1367,702,665,958,480,478,1340,696,644,1696,862,834,1311,694,617,744,388,356,1317,746,571,1034,498,536,793,375,418,728,384,344,1154,600,554
"0세∼4세",2세,16198,8336,7862,75,37,38,387,186,201,298,155,143,341,173,168,1530,800,730,1505,798,707,1065,550,515,1433,710,723,1923,995,928,1254,646,608,823,428,395,1559,836,723,1061,530,531,785,404,381,835,412,423,1324,676,648
"0세∼4세",3세,17852,9051,8801,74,43,31,467,240,227,351,180,171,399,191,208,1635,804,831,1700,862,838,1244,627,617,1449,754,695,2098,1067,1031,1403,703,700,879,443,436,1718,883,835,1244,619,625,849,422,427,866,452,414,1476,761,715
"0세∼4세",4세,20364,10499,9865,89,58,31,453,217,236,350,204,146,462,237,225,1926,1037,889,1814,907,907,1460,789,671,1761,882,879,2444,1252,1192,1705,871,834,1061,546,515,1987,1019,968,1241,648,593,907,445,462,1054,574,480,1650,813,837
"5세∼9세",소계,127688,65481,62207,667,344,323,3217,1728,1489,2153,1112,1041,2834,1445,1389,11112,5612,5500,12144,6241,5903,9943,5077,4866,10284,5338,4946,15940,8238,7702,10656,5486,5170,7073,3617,3456,11218,5731,5487,7906,3995,3911,5469,2848,2621,6309,3180,3129,10763,5489,5274
"5세∼9세",5세,22513,11485,11028,122,66,56,566,293,273,434,226,208,475,232,243,1967,977,990,2128,1048,1080,1672,824,848,1860,980,880,2644,1368,1276,1851,975,876,1235,613,622,2153,1114,1039,1368,684,684,1000,516,484,1115,577,538,1923,992,931
"5세∼9세",6세,25675,13153,12522,109,56,53,644,350,294,425,216,209,576,290,286,2297,1183,1114,2394,1256,1138,1972,997,975,2123,1073,1050,3098,1581,1517,2127,1085,1042,1338,702,636,2383,1223,1160,1656,877,779,1128,582,546,1261,638,623,2144,1044,1100
"5세∼9세",7세,26473,13577,12896,146,82,64,694,372,322,448,234,214,560,299,261,2310,1153,1157,2542,1280,1262,2028,1076,952,2118,1110,1008,3355,1716,1639,2161,1111,1050,1467,737,730,2327,1184,1143,1620,827,793,1140,578,562,1311,657,654,2246,1161,1085
"5세∼9세",8세,26238,13530,12708,150,72,78,663,348,315,424,206,218,616,322,294,2246,1150,1096,2562,1336,1226,2116,1076,1040,2096,1089,1007,3294,1691,1603,2183,1155,1028,1489,790,699,2245,1136,1109,1629,830,799,1057,568,489,1253,616,637,2215,1145,1070
"5세∼9세",9세,26789,13736,13053,140,68,72,650,365,285,422,230,192,607,302,305,2292,1149,1143,2518,1321,1197,2155,1104,1051,2087,1086,1001,3549,1882,1667,2334,1160,1174,1544,775,769,2110,1074,1036,1633,777,856,1144,604,540,1369,692,677,2235,1147,1088
"10세∼14세",소계,134459,69024,65435,839,423,416,3511,1778,1733,2246,1157,1089,3389,1731,1658,11726,5907,5819,13121,6812,6309,11190,5703,5487,10810,5560,5250,18183,9341,8842,11932,6153,5779,8029,4137,3892,8712,4472,4240,8096,4160,3936,5477,2850,2627,6934,3536,3398,10264,5304,4960
"10세∼14세",10세,28061,14401,13660,169,88,81,718,363,355,481,247,234,673,360,313,2439,1210,1229,2676,1388,1288,2295,1144,1151,2207,1150,1057,3654,1887,1767,2454,1243,1211,1618,822,796,2096,1093,1003,1668,825,843,1125,599,526,1491,775,716,2297,1207,1090
"10세∼14세",11세,28338,14403,13935,171,85,86,761,384,377,452,243,209,731,360,371,2442,1216,1226,2787,1425,1362,2289,1127,1162,2219,1158,1061,3712,1913,1799,2515,1283,1232,1669,856,813,1989,1021,968,1714,899,815,1169,597,572,1437,715,722,2281,1121,1160
"10세∼14세",12세,25610,13341,12269,154,76,78,642,326,316,430,215,215,658,341,317,2258,1164,1094,2509,1324,1185,2247,1191,1056,2023,1060,963,3536,1830,1706,2218,1160,1058,1543,794,749,1673,851,822,1517,777,740,993,556,437,1294,681,613,1915,995,920
"10세∼14세",13세,25484,13024,12460,167,92,75,687,362,325,401,202,199,638,325,313,2212,1128,1084,2496,1267,1229,2123,1068,1055,2177,1082,1095,3489,1784,1705,2292,1183,1109,1524,803,721,1505,761,744,1560,819,741,1081,540,541,1293,658,635,1839,950,889
