"연령별(1)",연령별(2),2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03,2021.03
"연령별(1)",연령별(2),부산광역시,부산광역시,부산광역시,중구,중구,중구,서구,서구,서구,동구,동구,동구,영도구,영도구,영도구,부산진구,부산진구,부산진구,동래구,동래구,동래구,남구,남구,남구,북구,북구,북구,해운대구,해운대구,해운대구,사하구,사하구,사하구,금정구,금정구,금정구,강서구,강서구,강서구,연제구,연제구,연제구,수영구,수영구,수영구,사상구,사상구,사상구,기장군,기장군,기장군
"연령별(1)",연령별(2),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명),계 (명),남 (명),여  (명)
"총계",소계,3372399,1651804,1720595,41370,20169,21201,106451,51583,54868,88218,43213,45005,111507,54997,56510,357645,172703,184942,269497,131207,138290,265759,130080,135679,281851,139355,142496,400083,192576,207507,309302,154063,155239,230605,112741,117864,139239,72000,67239,207419,99948,107471,176145,83280,92865,211252,106717,104535,176056,87172,88884
"0세∼4세",소계,94286,48349,45937,502,276,226,2213,1132,1081,1841,987,854,1941,967,974,9104,4677,4427,7659,3908,3751,6792,3475,3317,7819,4019,3800,10997,5645,5352,7867,4035,3832,5000,2561,2439,9081,4716,4365,6120,3120,3000,4525,2270,2255,5014,2601,2413,7811,3960,3851
"0세∼4세",0세,14236,7382,6854,76,33,43,329,180,149,316,174,142,273,150,123,1446,756,690,1194,638,556,981,500,481,1154,586,568,1605,807,798,1223,626,597,750,380,370,1285,699,586,960,494,466,738,370,368,738,383,355,1168,606,562
"0세∼4세",1세,16702,8555,8147,75,40,35,395,192,203,337,161,176,325,152,173,1638,822,816,1390,705,685,1170,599,571,1391,715,676,1970,1040,930,1322,687,635,897,469,428,1602,848,754,1111,571,540,820,420,400,913,449,464,1346,685,661
"0세∼4세",2세,18739,9505,9234,98,57,41,458,234,224,365,207,158,392,206,186,1857,948,909,1462,741,721,1328,694,634,1549,782,767,2199,1102,1097,1550,764,786,939,476,463,1821,905,916,1275,636,639,911,454,457,981,531,450,1554,768,786
"0세∼4세",3세,20968,10893,10075,123,69,54,489,242,247,381,217,164,454,216,238,1967,1044,923,1680,849,831,1542,806,736,1742,919,823,2424,1247,1177,1820,969,851,1148,587,561,2098,1104,994,1254,661,593,983,491,492,1165,618,547,1698,854,844
"0세∼4세",4세,23641,12014,11627,130,77,53,542,284,258,442,228,214,497,243,254,2196,1107,1089,1933,975,958,1771,876,895,1983,1017,966,2799,1449,1350,1952,989,963,1266,649,617,2275,1160,1115,1520,758,762,1073,535,538,1217,620,597,2045,1047,998
